county,rep_unit,wsa_dist,wss_dist,year,con_dist
MILWAUKEE,CITY OF MILWAUKEE Ward 89,13,5,2010,4
MILWAUKEE,CITY OF MILWAUKEE Ward 90,13,5,2010,4
MILWAUKEE,CITY OF MILWAUKEE Ward 91,13,5,2010,4
MILWAUKEE,CITY OF MILWAUKEE Ward 92,13,5,2010,4
MILWAUKEE,CITY OF MILWAUKEE Ward 93,13,5,2010,4
MILWAUKEE,CITY OF MILWAUKEE Ward 94,13,5,2010,4
MILWAUKEE,CITY OF MILWAUKEE Ward 282,13,5,2010,4
MILWAUKEE,CITY OF MILWAUKEE Ward 283,13,5,2010,4
MILWAUKEE,CITY OF MILWAUKEE Ward 284,13,5,2010,4
MILWAUKEE,CITY OF MILWAUKEE Ward 285,13,5,2010,4
MILWAUKEE,CITY OF MILWAUKEE Ward 288,13,5,2010,4
MILWAUKEE,CITY OF MILWAUKEE Ward 289,13,5,2010,4
MILWAUKEE,CITY OF WAUWATOSA Ward 1,13,5,2010,5
MILWAUKEE,CITY OF WAUWATOSA Ward 2,13,5,2010,5
MILWAUKEE,CITY OF WAUWATOSA Ward 3,13,5,2010,5
MILWAUKEE,CITY OF WAUWATOSA Ward 4,13,5,2010,5
MILWAUKEE,CITY OF WAUWATOSA Ward 7,13,5,2010,5
MILWAUKEE,CITY OF WAUWATOSA Ward 10,13,5,2010,5
MILWAUKEE,CITY OF WAUWATOSA Ward 11,13,5,2010,5
MILWAUKEE,CITY OF WAUWATOSA Ward 12,13,5,2010,5
MILWAUKEE,CITY OF WAUWATOSA Ward 13,13,5,2010,5
MILWAUKEE,CITY OF WAUWATOSA Ward 14,13,5,2010,5
MILWAUKEE,CITY OF WAUWATOSA Ward 15,13,5,2010,5
MILWAUKEE,CITY OF MILWAUKEE Ward 286,14,5,2010,4
MILWAUKEE,CITY OF MILWAUKEE Ward 287,14,5,2010,4
MILWAUKEE,CITY OF WAUWATOSA Ward 5,14,5,2010,5
MILWAUKEE,CITY OF WAUWATOSA Ward 6,14,5,2010,5
MILWAUKEE,CITY OF WAUWATOSA Ward 8,14,5,2010,5
MILWAUKEE,CITY OF WAUWATOSA Ward 9,14,5,2010,5
MILWAUKEE,CITY OF WAUWATOSA Ward 16,14,5,2010,5
MILWAUKEE,CITY OF WAUWATOSA Ward 17,14,5,2010,5
MILWAUKEE,CITY OF WAUWATOSA Ward 18,14,5,2010,5
MILWAUKEE,CITY OF WAUWATOSA Ward 19,14,5,2010,5
MILWAUKEE,CITY OF WAUWATOSA Ward 20,14,5,2010,5
MILWAUKEE,CITY OF WAUWATOSA Ward 21,14,5,2010,5
MILWAUKEE,CITY OF WAUWATOSA Ward 22,14,5,2010,5
MILWAUKEE,CITY OF WEST ALLIS Ward 16,14,5,2010,5
MILWAUKEE,CITY OF WEST ALLIS Ward 17,14,5,2010,5
MILWAUKEE,CITY OF WEST ALLIS Ward 18,14,5,2010,5
MILWAUKEE,CITY OF WEST ALLIS Ward 28,14,5,2010,5
MILWAUKEE,CITY OF WEST ALLIS Ward 30,14,5,2010,5
MILWAUKEE,CITY OF WEST ALLIS Ward 32,14,5,2010,5
MILWAUKEE,CITY OF WEST ALLIS Ward 34,14,5,2010,1
WAUKESHA,VILLAGE OF ELM GROVE Wards 1 - 4,14,5,2010,5
WAUKESHA,VILLAGE OF ELM GROVE Wards 5 - 8,14,5,2010,5
WAUKESHA,CITY OF BROOKFIELD WARD 1,14,5,2010,5
WAUKESHA,CITY OF BROOKFIELD WARD 2,14,5,2010,5
WAUKESHA,CITY OF BROOKFIELD WARD 3,14,5,2010,5
WAUKESHA,CITY OF BROOKFIELD WARD 7,14,5,2010,5
WAUKESHA,CITY OF BROOKFIELD WARD 9,14,5,2010,5
WAUKESHA,CITY OF BROOKFIELD WARD 15,14,5,2010,5
WAUKESHA,CITY OF BROOKFIELD WARD 23,14,5,2010,5
WAUKESHA,CITY OF BROOKFIELD WARD 24,14,5,2010,5
MILWAUKEE,CITY OF MILWAUKEE Ward 191,15,5,2010,4
MILWAUKEE,CITY OF MILWAUKEE Ward 192,15,5,2010,4
MILWAUKEE,CITY OF WEST ALLIS Ward 1,15,5,2010,4
MILWAUKEE,CITY OF WEST ALLIS Ward 2,15,5,2010,4
MILWAUKEE,CITY OF WEST ALLIS Ward 3,15,5,2010,4
MILWAUKEE,CITY OF WEST ALLIS Ward 4,15,5,2010,4
MILWAUKEE,CITY OF WEST ALLIS Ward 5,15,5,2010,4
MILWAUKEE,CITY OF WEST ALLIS Ward 6,15,5,2010,4
MILWAUKEE,CITY OF WEST ALLIS Ward 7,15,5,2010,4
MILWAUKEE,CITY OF WEST ALLIS Ward 8,15,5,2010,4
MILWAUKEE,CITY OF WEST ALLIS Ward 9,15,5,2010,5
MILWAUKEE,CITY OF WEST ALLIS Ward 10,15,5,2010,4
MILWAUKEE,CITY OF WEST ALLIS Ward 11,15,5,2010,4
MILWAUKEE,CITY OF WEST ALLIS Ward 12,15,5,2010,4
MILWAUKEE,CITY OF WEST ALLIS Ward 13,15,5,2010,5
MILWAUKEE,CITY OF WEST ALLIS Ward 14,15,5,2010,5
MILWAUKEE,CITY OF WEST ALLIS Ward 15,15,5,2010,5
MILWAUKEE,CITY OF WEST ALLIS Ward 19,15,5,2010,5
MILWAUKEE,CITY OF WEST ALLIS Ward 20,15,5,2010,5
MILWAUKEE,CITY OF WEST ALLIS Ward 21,15,5,2010,5
MILWAUKEE,CITY OF WEST ALLIS Ward 22,15,5,2010,5
MILWAUKEE,CITY OF WEST ALLIS Ward 23,15,5,2010,5
MILWAUKEE,CITY OF WEST ALLIS Ward 24,15,5,2010,5
MILWAUKEE,CITY OF WEST ALLIS Ward 25,15,5,2010,5
MILWAUKEE,CITY OF WEST ALLIS Ward 26,15,5,2010,5
MILWAUKEE,CITY OF WEST ALLIS Ward 27,15,5,2010,5
MILWAUKEE,CITY OF WEST ALLIS Ward 29,15,5,2010,5
MILWAUKEE,CITY OF WEST ALLIS Ward 31,15,5,2010,5
MILWAUKEE,CITY OF WEST ALLIS Ward 33,15,5,2010,5
MILWAUKEE,CITY OF WEST ALLIS Ward 35,15,5,2010,4
MILWAUKEE,CITY OF MILWAUKEE Ward 60,16,6,2010,4
MILWAUKEE,CITY OF MILWAUKEE Ward 61,16,6,2010,4
MILWAUKEE,CITY OF MILWAUKEE Ward 62,16,6,2010,4
MILWAUKEE,CITY OF MILWAUKEE Ward 65,16,6,2010,4
MILWAUKEE,CITY OF MILWAUKEE Ward 66,16,6,2010,4
MILWAUKEE,CITY OF MILWAUKEE Ward 70,16,6,2010,4
MILWAUKEE,CITY OF MILWAUKEE Ward 71,16,6,2010,4
MILWAUKEE,CITY OF MILWAUKEE Ward 72,16,6,2010,4
MILWAUKEE,CITY OF MILWAUKEE Ward 73,16,6,2010,4
MILWAUKEE,CITY OF MILWAUKEE Ward 105,16,6,2010,4
MILWAUKEE,CITY OF MILWAUKEE Ward 106,16,6,2010,4
MILWAUKEE,CITY OF MILWAUKEE Ward 107,16,6,2010,4
MILWAUKEE,CITY OF MILWAUKEE Ward 108,16,6,2010,4
MILWAUKEE,CITY OF MILWAUKEE Ward 109,16,6,2010,4
MILWAUKEE,CITY OF MILWAUKEE Ward 110,16,6,2010,4
MILWAUKEE,CITY OF MILWAUKEE Ward 111,16,6,2010,4
MILWAUKEE,CITY OF MILWAUKEE Ward 112,16,6,2010,4
MILWAUKEE,CITY OF MILWAUKEE Ward 174,16,6,2010,4
MILWAUKEE,CITY OF MILWAUKEE Ward 175,16,6,2010,4
MILWAUKEE,CITY OF MILWAUKEE Ward 179,16,6,2010,4
MILWAUKEE,CITY OF MILWAUKEE Ward 180,16,6,2010,4
MILWAUKEE,CITY OF MILWAUKEE Ward 297,16,6,2010,4
MILWAUKEE,CITY OF MILWAUKEE Ward 298,16,6,2010,4
MILWAUKEE,CITY OF MILWAUKEE Ward 299,16,6,2010,4
MILWAUKEE,CITY OF MILWAUKEE Ward 311,16,6,2010,4
MILWAUKEE,CITY OF MILWAUKEE Ward 312,16,6,2010,4
MILWAUKEE,CITY OF MILWAUKEE Ward 313,16,6,2010,4
MILWAUKEE,CITY OF MILWAUKEE Ward 314,16,6,2010,4
MILWAUKEE,CITY OF MILWAUKEE Ward 29,17,6,2010,4
MILWAUKEE,CITY OF MILWAUKEE Ward 30,17,6,2010,4
MILWAUKEE,CITY OF MILWAUKEE Ward 31,17,6,2010,4
MILWAUKEE,CITY OF MILWAUKEE Ward 32,17,6,2010,4
MILWAUKEE,CITY OF MILWAUKEE Ward 33,17,6,2010,4
MILWAUKEE,CITY OF MILWAUKEE Ward 34,17,6,2010,4
MILWAUKEE,CITY OF MILWAUKEE Ward 35,17,6,2010,4
MILWAUKEE,CITY OF MILWAUKEE Ward 36,17,6,2010,4
MILWAUKEE,CITY OF MILWAUKEE Ward 81,17,6,2010,4
MILWAUKEE,CITY OF MILWAUKEE Ward 82,17,6,2010,4
MILWAUKEE,CITY OF MILWAUKEE Ward 84,17,6,2010,4
MILWAUKEE,CITY OF MILWAUKEE Ward 113,17,6,2010,4
MILWAUKEE,CITY OF MILWAUKEE Ward 114,17,6,2010,4
MILWAUKEE,CITY OF MILWAUKEE Ward 116,17,6,2010,4
MILWAUKEE,CITY OF MILWAUKEE Ward 117,17,6,2010,4
MILWAUKEE,CITY OF MILWAUKEE Ward 118,17,6,2010,4
MILWAUKEE,CITY OF MILWAUKEE Ward 119,17,6,2010,4
MILWAUKEE,CITY OF MILWAUKEE Ward 120,17,6,2010,4
MILWAUKEE,CITY OF MILWAUKEE Ward 121,17,6,2010,4
MILWAUKEE,CITY OF MILWAUKEE Ward 122,17,6,2010,4
MILWAUKEE,CITY OF MILWAUKEE Ward 123,17,6,2010,4
MILWAUKEE,CITY OF MILWAUKEE Ward 124,17,6,2010,4
MILWAUKEE,CITY OF MILWAUKEE Ward 125,17,6,2010,4
MILWAUKEE,CITY OF MILWAUKEE Ward 127,17,6,2010,4
MILWAUKEE,CITY OF MILWAUKEE Ward 128,17,6,2010,4
MILWAUKEE,CITY OF MILWAUKEE Ward 167,17,6,2010,4
MILWAUKEE,CITY OF MILWAUKEE Ward 168,17,6,2010,4
MILWAUKEE,CITY OF MILWAUKEE Ward 169,17,6,2010,4
MILWAUKEE,CITY OF MILWAUKEE Ward 170,17,6,2010,4
MILWAUKEE,CITY OF MILWAUKEE Ward 171,17,6,2010,4
MILWAUKEE,CITY OF MILWAUKEE Ward 67,18,6,2010,4
MILWAUKEE,CITY OF MILWAUKEE Ward 68,18,6,2010,4
MILWAUKEE,CITY OF MILWAUKEE Ward 69,18,6,2010,4
MILWAUKEE,CITY OF MILWAUKEE Ward 126,18,6,2010,4
MILWAUKEE,CITY OF MILWAUKEE Ward 129,18,6,2010,4
MILWAUKEE,CITY OF MILWAUKEE Ward 130,18,6,2010,4
MILWAUKEE,CITY OF MILWAUKEE Ward 131,18,6,2010,4
MILWAUKEE,CITY OF MILWAUKEE Ward 172,18,6,2010,4
MILWAUKEE,CITY OF MILWAUKEE Ward 173,18,6,2010,4
MILWAUKEE,CITY OF MILWAUKEE Ward 181,18,6,2010,4
MILWAUKEE,CITY OF MILWAUKEE Ward 275,18,6,2010,4
MILWAUKEE,CITY OF MILWAUKEE Ward 276,18,6,2010,4
MILWAUKEE,CITY OF MILWAUKEE Ward 277,18,6,2010,4
MILWAUKEE,CITY OF MILWAUKEE Ward 278,18,6,2010,4
MILWAUKEE,CITY OF MILWAUKEE Ward 279,18,6,2010,4
MILWAUKEE,CITY OF MILWAUKEE Ward 280,18,6,2010,4
MILWAUKEE,CITY OF MILWAUKEE Ward 281,18,6,2010,4
MILWAUKEE,CITY OF MILWAUKEE Ward 290,18,6,2010,4
MILWAUKEE,CITY OF MILWAUKEE Ward 300,18,6,2010,4
MILWAUKEE,CITY OF MILWAUKEE Ward 301,18,6,2010,4
MILWAUKEE,CITY OF MILWAUKEE Ward 302,18,6,2010,4
MILWAUKEE,CITY OF MILWAUKEE Ward 303,18,6,2010,4
MILWAUKEE,CITY OF MILWAUKEE Ward 304,18,6,2010,4
MILWAUKEE,CITY OF MILWAUKEE Ward 305,18,6,2010,4
MILWAUKEE,CITY OF MILWAUKEE Ward 306,18,6,2010,4
MILWAUKEE,CITY OF MILWAUKEE Ward 307,18,6,2010,4
MILWAUKEE,CITY OF MILWAUKEE Ward 308,18,6,2010,4
MILWAUKEE,CITY OF MILWAUKEE Ward 309,18,6,2010,4
MILWAUKEE,CITY OF MILWAUKEE Ward 310,18,6,2010,4
MILWAUKEE,CITY OF MILWAUKEE Ward 39,19,7,2010,4
MILWAUKEE,CITY OF MILWAUKEE Ward 42,19,7,2010,4
MILWAUKEE,CITY OF MILWAUKEE Ward 43,19,7,2010,4
MILWAUKEE,CITY OF MILWAUKEE Ward 44,19,7,2010,4
MILWAUKEE,CITY OF MILWAUKEE Ward 45,19,7,2010,4
MILWAUKEE,CITY OF MILWAUKEE Ward 46,19,7,2010,4
MILWAUKEE,CITY OF MILWAUKEE Ward 47,19,7,2010,4
MILWAUKEE,CITY OF MILWAUKEE Ward 49,19,7,2010,4
MILWAUKEE,CITY OF MILWAUKEE Ward 50,19,7,2010,4
MILWAUKEE,CITY OF MILWAUKEE Ward 51,19,7,2010,4
MILWAUKEE,CITY OF MILWAUKEE Ward 52,19,7,2010,4
MILWAUKEE,CITY OF MILWAUKEE Ward 53,19,7,2010,4
MILWAUKEE,CITY OF MILWAUKEE Ward 54,19,7,2010,4
MILWAUKEE,CITY OF MILWAUKEE Ward 55,19,7,2010,4
MILWAUKEE,CITY OF MILWAUKEE Ward 56,19,7,2010,4
MILWAUKEE,CITY OF MILWAUKEE Ward 57,19,7,2010,4
MILWAUKEE,CITY OF MILWAUKEE Ward 58,19,7,2010,4
MILWAUKEE,CITY OF MILWAUKEE Ward 59,19,7,2010,4
MILWAUKEE,CITY OF MILWAUKEE Ward 235,19,7,2010,4
MILWAUKEE,CITY OF MILWAUKEE Ward 236,19,7,2010,4
MILWAUKEE,CITY OF MILWAUKEE Ward 237,19,7,2010,4
MILWAUKEE,CITY OF MILWAUKEE Ward 238,19,7,2010,4
MILWAUKEE,CITY OF MILWAUKEE Ward 239,19,7,2010,4
MILWAUKEE,CITY OF MILWAUKEE Ward 240,19,7,2010,4
MILWAUKEE,CITY OF MILWAUKEE Ward 241,19,7,2010,4
MILWAUKEE,CITY OF MILWAUKEE Ward 251,19,7,2010,4
MILWAUKEE,CITY OF MILWAUKEE Ward 252,19,7,2010,4
MILWAUKEE,CITY OF MILWAUKEE Ward 255,19,7,2010,4
MILWAUKEE,CITY OF CUDAHY WARDS 1-3,20,7,2010,4
MILWAUKEE,CITY OF CUDAHY WARDS 4-6,20,7,2010,4
MILWAUKEE,CITY OF CUDAHY WARDS 7-9,20,7,2010,4
MILWAUKEE,CITY OF CUDAHY WARD 10,20,7,2010,4
MILWAUKEE,CITY OF CUDAHY WARDS 11-12,20,7,2010,4
MILWAUKEE,CITY OF CUDAHY WARDS 13 & 14,20,7,2010,4
MILWAUKEE,CITY OF CUDAHY WARD 15,20,7,2010,4
MILWAUKEE,CITY OF MILWAUKEE Ward 216,20,7,2010,4
MILWAUKEE,CITY OF MILWAUKEE Ward 222,20,7,2010,4
MILWAUKEE,CITY OF MILWAUKEE Ward 223,20,7,2010,4
MILWAUKEE,CITY OF MILWAUKEE Ward 224,20,7,2010,4
MILWAUKEE,CITY OF MILWAUKEE Ward 225,20,7,2010,4
MILWAUKEE,CITY OF MILWAUKEE Ward 226,20,7,2010,4
MILWAUKEE,CITY OF MILWAUKEE Ward 227,20,7,2010,4
MILWAUKEE,CITY OF MILWAUKEE Ward 228,20,7,2010,4
MILWAUKEE,CITY OF MILWAUKEE Ward 230,20,7,2010,4
MILWAUKEE,CITY OF MILWAUKEE Ward 233,20,7,2010,4
MILWAUKEE,CITY OF MILWAUKEE Ward 234,20,7,2010,4
MILWAUKEE,CITY OF MILWAUKEE Ward 249,20,7,2010,4
MILWAUKEE,CITY OF MILWAUKEE Ward 250,20,7,2010,4
MILWAUKEE,CITY OF MILWAUKEE Ward 253,20,7,2010,4
MILWAUKEE,CITY OF MILWAUKEE Ward 254,20,7,2010,4
MILWAUKEE,CITY OF MILWAUKEE Ward 256,20,7,2010,4
MILWAUKEE,CITY OF MILWAUKEE Ward 257,20,7,2010,4
MILWAUKEE,CITY OF ST. FRANCIS WARDS 1-4,20,7,2010,4
MILWAUKEE,CITY OF ST. FRANCIS WARDS 5-8,20,7,2010,4
MILWAUKEE,CITY OF ST. FRANCIS WARDS 9-12,20,7,2010,4
MILWAUKEE,CITY OF MILWAUKEE Ward 229,21,7,2010,4
MILWAUKEE,CITY OF MILWAUKEE Ward 232,21,7,2010,4
MILWAUKEE,CITY OF OAK CREEK Wards 1 - 3,21,7,2010,1
MILWAUKEE,CITY OF OAK CREEK Wards 4 - 6,21,7,2010,1
MILWAUKEE,CITY OF OAK CREEK Wards 7 - 9,21,7,2010,1
MILWAUKEE,CITY OF OAK CREEK Wards 10 - 12,21,7,2010,1
MILWAUKEE,CITY OF OAK CREEK Wards 13 - 15,21,7,2010,1
MILWAUKEE,CITY OF OAK CREEK Wards 16 - 18,21,7,2010,1
MILWAUKEE,CITY OF SOUTH MILWAUKEE Wards 1-4,21,7,2010,4
MILWAUKEE,CITY OF SOUTH MILWAUKEE Wards 5-8,21,7,2010,4
MILWAUKEE,CITY OF SOUTH MILWAUKEE Wards 9-12,21,7,2010,4
MILWAUKEE,CITY OF SOUTH MILWAUKEE Wards 13-16,21,7,2010,4
MILWAUKEE,VILLAGE OF FOX POINT WARDS 1-4,22,8,2010,5
MILWAUKEE,VILLAGE OF FOX POINT WARDS 5-9,22,8,2010,5
MILWAUKEE,VILLAGE OF RIVER HILLS Ward 1 - 3,22,8,2010,5
MILWAUKEE,VILLAGE OF SHOREWOOD Wards 1 & 2,22,8,2010,5
MILWAUKEE,VILLAGE OF SHOREWOOD Wards 3 & 4,22,8,2010,5
MILWAUKEE,VILLAGE OF SHOREWOOD Wards 5 & 6,22,8,2010,5
MILWAUKEE,VILLAGE OF SHOREWOOD Wards 7 & 8,22,8,2010,5
MILWAUKEE,VILLAGE OF SHOREWOOD Wards 9 & 10,22,8,2010,5
MILWAUKEE,VILLAGE OF SHOREWOOD Wards 11 & 12,22,8,2010,5
MILWAUKEE,VILLAGE OF WHITEFISH BAY Wards 1 & 2,22,8,2010,5
MILWAUKEE,VILLAGE OF WHITEFISH BAY Wards 3 & 4,22,8,2010,5
MILWAUKEE,VILLAGE OF WHITEFISH BAY Wards 5 & 6,22,8,2010,5
MILWAUKEE,VILLAGE OF WHITEFISH BAY Wards 7 & 8,22,8,2010,5
MILWAUKEE,VILLAGE OF WHITEFISH BAY Ward 9,22,8,2010,5
MILWAUKEE,VILLAGE OF WHITEFISH BAY Ward 10,22,8,2010,5
MILWAUKEE,VILLAGE OF WHITEFISH BAY Wards 11 & 12,22,8,2010,5
MILWAUKEE,CITY OF GLENDALE Wards 2 & 8,22,8,2010,5
MILWAUKEE,CITY OF GLENDALE Wards 3 & 9,22,8,2010,5
MILWAUKEE,CITY OF GLENDALE Wards 4 & 10,22,8,2010,5
MILWAUKEE,CITY OF GLENDALE Wards 5 & 11,22,8,2010,5
MILWAUKEE,CITY OF GLENDALE Ward 7,22,8,2010,5
MILWAUKEE,CITY OF MILWAUKEE Ward 38,22,8,2010,4
MILWAUKEE,CITY OF MILWAUKEE Ward 40,22,8,2010,4
MILWAUKEE,CITY OF MILWAUKEE Ward 147,22,8,2010,4
MILWAUKEE,CITY OF MILWAUKEE Ward 150,22,8,2010,4
MILWAUKEE,VILLAGE OF BAYSIDE Wards 1 & 4,23,8,2010,5
MILWAUKEE,VILLAGE OF BAYSIDE Wards 2 & 5,23,8,2010,5
MILWAUKEE,VILLAGE OF BAYSIDE Wards 3 & 7,23,8,2010,5
MILWAUKEE,VILLAGE OF BROWN DEER Wards 1 - 3,23,8,2010,5
MILWAUKEE,"VILLAGE OF BROWN DEER Wards 4, 5 & 7",23,8,2010,5
MILWAUKEE,"VILLAGE OF BROWN DEER Wards 6, 8 & 9",23,8,2010,5
MILWAUKEE,CITY OF MILWAUKEE Ward 258,23,8,2010,4
MILWAUKEE,CITY OF MILWAUKEE Ward 259,23,8,2010,4
MILWAUKEE,CITY OF MILWAUKEE Ward 260,23,8,2010,4
MILWAUKEE,CITY OF MILWAUKEE Ward 261,23,8,2010,4
MILWAUKEE,CITY OF MILWAUKEE Ward 263,23,8,2010,4
MILWAUKEE,CITY OF MILWAUKEE Ward 265,23,8,2010,4
OZAUKEE,VILLAGE OF BAYSIDE Ward 6,23,8,2010,5
OZAUKEE,VILLAGE OF THIENSVILLE Wards 1 & 2,23,8,2010,5
OZAUKEE,VILLAGE OF THIENSVILLE Wards 3 & 4,23,8,2010,5
OZAUKEE,"CITY OF MEQUON Wards 1, 6 & 20",23,8,2010,5
OZAUKEE,CITY OF MEQUON Wards 3 - 5,23,8,2010,5
OZAUKEE,CITY OF MEQUON Ward 7,23,8,2010,5
OZAUKEE,"CITY OF MEQUON Wards 8, 9, 18 & 21",23,8,2010,5
OZAUKEE,CITY OF MEQUON Wards 10 & 11,23,8,2010,5
OZAUKEE,CITY OF MEQUON Wards 12 & 13,23,8,2010,5
OZAUKEE,CITY OF MEQUON Wards 14 & 15,23,8,2010,5
OZAUKEE,"CITY OF MEQUON Wards 16, 17 & 19",23,8,2010,5
WASHINGTON,CITY OF MILWAUKEE Ward 262,23,8,2010,5
WASHINGTON,TOWN OF GERMANTOWN Ward 1,24,8,2010,5
WASHINGTON,"VILLAGE OF GERMANTOWN Wards 1, 7, 15 - 17",24,8,2010,5
WASHINGTON,"VILLAGE OF GERMANTOWN Wards 2, 4 - 6",24,8,2010,5
WASHINGTON,"VILLAGE OF GERMANTOWN Wards 3, 8 - 10 & 18",24,8,2010,5
WASHINGTON,VILLAGE OF GERMANTOWN Wards 11 - 14,24,8,2010,5
WASHINGTON,"VILLAGE OF RICHFIELD Wards 6, 12 & 13",24,8,2010,5
WASHINGTON,VILLAGE OF RICHFIELD Wards 7 & 11,24,8,2010,5
WASHINGTON,VILLAGE OF RICHFIELD Ward 8,24,8,2010,5
WAUKESHA,VILLAGE OF BUTLER Wards 1 - 3,24,8,2010,5
WAUKESHA,VILLAGE OF MENOMONEE FALLS Ward 1 & 2,24,8,2010,5
WAUKESHA,"VILLAGE OF MENOMONEE FALLS Ward 3, 9 & 10",24,8,2010,5
WAUKESHA,"VILLAGE OF MENOMONEE FALLS Ward 4, 8 & 11",24,8,2010,5
WAUKESHA,"VILLAGE OF MENOMONEE FALLS Ward 5, 6  & 13",24,8,2010,5
WAUKESHA,VILLAGE OF MENOMONEE FALLS Ward 7 & 12,24,8,2010,5
WAUKESHA,"VILLAGE OF MENOMONEE FALLS Ward 14, 15 & 21",24,8,2010,5
WAUKESHA,VILLAGE OF MENOMONEE FALLS Ward 16 & 17,24,8,2010,5
WAUKESHA,VILLAGE OF MENOMONEE FALLS Ward 19,24,8,2010,5
WAUKESHA,VILLAGE OF MENOMONEE FALLS Ward 20 & 22,24,8,2010,5
WAUKESHA,VILLAGE OF MENOMONEE FALLS Ward 23 & 29,24,8,2010,5
WAUKESHA,VILLAGE OF MENOMONEE FALLS Ward 28,24,8,2010,5
CALUMET,TOWN OF RANTOUL Wards 1 & 2,25,9,2010,6
CALUMET,VILLAGE OF HILBERT Wards 1 & 2,25,9,2010,6
CALUMET,VILLAGE OF POTTER Ward 1,25,9,2010,6
MANITOWOC,TOWN OF CATO Wards 1 & 2,25,9,2010,6
MANITOWOC,TOWN OF CENTERVILLE WARD 1,25,9,2010,6
MANITOWOC,TOWN OF EATON Ward 1,25,9,2010,6
MANITOWOC,TOWN OF LIBERTY WARD 1 & 2,25,9,2010,6
MANITOWOC,TOWN OF MANITOWOC Wards 1 - 3,25,9,2010,6
MANITOWOC,TOWN OF MANITOWOC RAPIDS Wards 1 - 5,25,9,2010,6
MANITOWOC,TOWN OF MEEME Wards 1 & 2,25,9,2010,6
MANITOWOC,TOWN OF NEWTON Wards 1 - 4,25,9,2010,6
MANITOWOC,TOWN OF ROCKLAND Wards 1 & 2,25,9,2010,6
MANITOWOC,VILLAGE OF CLEVELAND Wards 1 & 2,25,9,2010,6
MANITOWOC,VILLAGE OF REEDSVILLE Wards 1 & 2,25,9,2010,6
MANITOWOC,VILLAGE OF ST. NAZIANZ Ward 1,25,9,2010,6
MANITOWOC,VILLAGE OF VALDERS Ward 1,25,9,2010,6
MANITOWOC,VILLAGE OF WHITELAW Ward 1,25,9,2010,6
MANITOWOC,CITY OF MANITOWOC Wards 1 & 2,25,9,2010,6
MANITOWOC,"CITY OF MANITOWOC Wards 3, 4, 21, 35 & 40",25,9,2010,6
MANITOWOC,CITY OF MANITOWOC Wards 5 & 6,25,9,2010,6
MANITOWOC,CITY OF MANITOWOC Wards 7 & 8,25,9,2010,6
MANITOWOC,CITY OF MANITOWOC Wards 9 & 10,25,9,2010,6
MANITOWOC,CITY OF MANITOWOC Wards 11 & 12,25,9,2010,6
MANITOWOC,"CITY OF MANITOWOC Wards 13, 14, 23, 27 & 37",25,9,2010,6
MANITOWOC,CITY OF MANITOWOC Wards 15 & 16,25,9,2010,6
MANITOWOC,"CITY OF MANITOWOC Wards 17, 18, 22, 24 - 26, 28 - 30, 32, 34, 36, 38, 39 & 41",25,9,2010,6
MANITOWOC,"CITY OF MANITOWOC Wards 19, 20, 31 & 33",25,9,2010,6
SHEBOYGAN,TOWN OF SHEBOYGAN Ward 2,26,9,2010,6
SHEBOYGAN,VILLAGE OF KOHLER Wards 1-3,26,9,2010,6
SHEBOYGAN,CITY OF SHEBOYGAN Ward 1,26,9,2010,6
SHEBOYGAN,CITY OF SHEBOYGAN Ward 2,26,9,2010,6
SHEBOYGAN,CITY OF SHEBOYGAN Ward 3,26,9,2010,6
SHEBOYGAN,CITY OF SHEBOYGAN Ward 4,26,9,2010,6
SHEBOYGAN,CITY OF SHEBOYGAN Ward 5,26,9,2010,6
SHEBOYGAN,CITY OF SHEBOYGAN Ward 6,26,9,2010,6
SHEBOYGAN,CITY OF SHEBOYGAN Ward 7,26,9,2010,6
SHEBOYGAN,CITY OF SHEBOYGAN Ward 8,26,9,2010,6
SHEBOYGAN,CITY OF SHEBOYGAN Ward 9,26,9,2010,6
SHEBOYGAN,CITY OF SHEBOYGAN Ward 10,26,9,2010,6
SHEBOYGAN,CITY OF SHEBOYGAN Ward 11,26,9,2010,6
SHEBOYGAN,CITY OF SHEBOYGAN Ward 12,26,9,2010,6
SHEBOYGAN,CITY OF SHEBOYGAN Ward 13,26,9,2010,6
SHEBOYGAN,CITY OF SHEBOYGAN Ward 14,26,9,2010,6
SHEBOYGAN,CITY OF SHEBOYGAN Ward 15,26,9,2010,6
SHEBOYGAN,CITY OF SHEBOYGAN Ward 16,26,9,2010,6
SHEBOYGAN,CITY OF SHEBOYGAN FALLS Ward 10,26,9,2010,6
CALUMET,TOWN OF BROTHERTOWN Wards 1 & 2,27,9,2010,6
CALUMET,TOWN OF CHARLESTOWN Wards 1 & 2,27,9,2010,6
CALUMET,TOWN OF NEW HOLSTEIN Wards 1 & 2,27,9,2010,6
CALUMET,TOWN OF NEW HOLSTEIN Ward 3,27,9,2010,6
CALUMET,CITY OF KIEL Wards 7 & 8,27,9,2010,6
CALUMET,CITY OF NEW HOLSTEIN Wards 1 - 7,27,9,2010,6
FOND DU LAC,TOWN OF CALUMET Wards 1 & 2,27,9,2010,6
FOND DU LAC,TOWN OF FOREST Wards 1 & 2,27,9,2010,6
FOND DU LAC,TOWN OF MARSHFIELD Wards 1 & 2,27,9,2010,6
